split,pair_key,category,pair_id,attack_length,control_length,common_length,window,stride,window_count_per_member,first_window_start,last_window_start,last_window_end_exclusive,attack_native_window_count,control_native_window_count,attack_windows_removed,control_windows_removed,identical_ordered_window_starts
train,P2TR-K3-354,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-354-S6T12-S12T6-S1T4-SEED620354,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K3-355,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-355-S8T13-S13T8-S6T3-SEED620355,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K3-356,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-356-S9T6-S6T9-S15T10-SEED620356,691,692,691,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K3-357,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-357-S7T6-S6T7-S4T9-SEED620357,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K3-358,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-358-S9T15-S15T9-S2T15-SEED620358,694,695,694,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K3-359,k3_opposing_pair,V5-P2-FINAL640-P2TR-K3-359-S14T15-S15T14-S6T7-SEED620359,692,692,692,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-361,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-361-S6T9-S13T9-S1T15-S0T0-SEED620361,697,697,697,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-362,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-362-S7T9-S5T15-S13T13-S11T3-SEED620362,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-363,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-363-S4T7-S0T8-S7T7-S1T11-SEED620363,695,695,695,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-364,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-364-S14T10-S9T13-S1T10-S7T7-SEED620364,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-366,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-366-S3T3-S6T7-S0T13-S12T4-SEED620366,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-368,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-368-S7T15-S6T7-S9T15-S14T14-SEED620368,704,705,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-369,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-369-S11T0-S2T3-S6T6-S8T13-SEED620369,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-370,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-370-S7T1-S13T10-S1T15-S2T2-SEED620370,707,706,706,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-371,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-371-S1T9-S0T12-S15T3-S7T7-SEED620371,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-373,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-373-S2T1-S15T2-S1T1-S13T3-SEED620373,705,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-375,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-375-S1T13-S8T13-S11T9-S3T3-SEED620375,698,699,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-377,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-377-S10T4-S4T13-S3T3-S1T4-SEED620377,695,695,695,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-378,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-378-S14T6-S0T0-S10T2-S9T12-SEED620378,702,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-379,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-379-S11T7-S1T3-S5T10-S8T8-SEED620379,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-380,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-380-S8T8-S11T13-S14T3-S1T9-SEED620380,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-381,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-381-S7T13-S13T9-S10T6-S0T0-SEED620381,696,696,696,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-382,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-382-S15T5-S1T2-S0T0-S4T9-SEED620382,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-384,k4_local_mixed,V5-P2-FINAL640-P2TR-K4-384-S1T9-S7T7-S12T2-S9T8-SEED620384,697,697,697,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-387,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-387-S14T8-S7T8-S9T8-S1T8-SEED620387,703,704,703,32,8,84,0,664,696,84,85,0,1,True
train,P2TR-K4-388,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-388-S1T2-S10T2-S13T2-S5T2-SEED620388,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-389,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-389-S5T15-S11T15-S7T15-S3T15-SEED620389,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-391,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-391-S2T5-S14T5-S13T5-S6T5-SEED620391,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-392,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-392-S13T7-S6T7-S1T7-S3T7-SEED620392,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-394,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-394-S5T2-S10T2-S14T2-S15T2-SEED620394,696,696,696,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-396,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-396-S8T0-S10T0-S12T0-S14T0-SEED620396,697,697,697,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-397,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-397-S2T9-S3T9-S13T9-S11T9-SEED620397,695,695,695,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-398,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-398-S7T13-S0T13-S11T13-S3T13-SEED620398,696,697,696,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-399,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-399-S8T13-S7T13-S14T13-S5T13-SEED620399,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-400,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-400-S5T11-S13T11-S1T11-S9T11-SEED620400,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-401,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-401-S0T5-S7T5-S14T5-S10T5-SEED620401,705,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-402,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-402-S12T11-S2T11-S0T11-S6T11-SEED620402,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-403,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-403-S13T1-S3T1-S2T1-S6T1-SEED620403,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-404,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-404-S0T11-S1T11-S8T11-S15T11-SEED620404,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-405,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-405-S6T13-S5T13-S0T13-S4T13-SEED620405,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-406,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-406-S11T7-S3T7-S4T7-S12T7-SEED620406,705,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-407,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-407-S0T3-S14T3-S13T3-S15T3-SEED620407,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-408,k4_converging_victim,V5-P2-FINAL640-P2TR-K4-408-S7T3-S14T3-S8T3-S9T3-SEED620408,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-409,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-409-S3T9-S9T13-S4T14-S7T6-SEED620409,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-410,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-410-S14T1-S8T2-S11T5-S5T1-SEED620410,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-411,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-411-S12T2-S6T8-S8T7-S0T13-SEED620411,701,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-412,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-412-S3T14-S6T7-S13T3-S5T11-SEED620412,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-414,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-414-S8T6-S12T8-S1T11-S9T2-SEED620414,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-415,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-415-S10T4-S2T12-S4T7-S3T1-SEED620415,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-416,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-416-S13T2-S4T0-S11T5-S3T7-SEED620416,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-417,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-417-S10T15-S4T9-S7T4-S15T6-SEED620417,703,704,703,32,8,84,0,664,696,84,85,0,1,True
train,P2TR-K4-419,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-419-S7T4-S10T0-S1T14-S11T13-SEED620419,703,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-420,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-420-S2T1-S11T9-S6T0-S4T1-SEED620420,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-421,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-421-S14T11-S12T2-S5T7-S3T0-SEED620421,706,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-423,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-423-S14T9-S10T2-S6T3-S0T11-SEED620423,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-425,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-425-S6T3-S5T12-S7T12-S1T4-SEED620425,712,711,711,32,8,85,0,672,704,86,85,1,0,True
train,P2TR-K4-426,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-426-S7T9-S4T6-S5T13-S13T11-SEED620426,703,704,703,32,8,84,0,664,696,84,85,0,1,True
train,P2TR-K4-427,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-427-S9T1-S15T1-S7T10-S8T12-SEED620427,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-428,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-428-S4T1-S3T8-S11T14-S8T2-SEED620428,701,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-429,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-429-S7T4-S6T10-S9T8-S8T2-SEED620429,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-434,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-434-S12T6-S0T11-S1T14-S8T3-SEED620434,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-435,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-435-S14T9-S12T3-S3T11-S11T14-SEED620435,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-438,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-438-S6T15-S3T11-S8T4-S10T13-SEED620438,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-439,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-439-S14T8-S13T1-S0T3-S15T0-SEED620439,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-440,k4_shared_transit,V5-P2-FINAL640-P2TR-K4-440-S13T1-S7T8-S10T5-S15T13-SEED620440,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-441,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-441-S8T4-S2T11-S9T8-S3T9-SEED620441,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-442,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-442-S14T1-S5T10-S13T14-S1T7-SEED620442,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-444,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-444-S15T3-S2T9-S1T0-S0T1-SEED620444,702,703,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-446,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-446-S11T14-S5T0-S10T4-S15T9-SEED620446,700,700,700,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-447,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-447-S8T0-S3T13-S15T8-S1T4-SEED620447,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-448,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-448-S10T8-S13T5-S11T7-S1T14-SEED620448,698,699,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-449,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-449-S0T12-S14T10-S2T11-S1T7-SEED620449,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-450,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-450-S5T1-S3T15-S10T2-S15T5-SEED620450,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-451,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-451-S4T9-S2T13-S11T14-S6T8-SEED620451,699,700,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-452,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-452-S11T2-S3T5-S14T0-S5T10-SEED620452,705,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-453,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-453-S15T4-S8T11-S12T2-S0T9-SEED620453,696,697,696,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-455,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-455-S13T7-S2T1-S4T0-S14T15-SEED620455,704,704,704,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-457,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-457-S13T2-S12T0-S15T14-S4T10-SEED620457,687,687,687,32,8,82,0,648,680,82,82,0,0,True
train,P2TR-K4-458,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-458-S11T1-S9T11-S13T14-S15T13-SEED620458,702,703,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-459,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-459-S1T9-S15T0-S8T3-S5T11-SEED620459,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-460,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-460-S15T6-S11T15-S10T3-S8T2-SEED620460,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-462,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-462-S1T12-S0T11-S7T9-S9T6-SEED620462,698,698,698,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-465,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-465-S15T9-S8T15-S0T8-S11T14-SEED620465,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-466,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-466-S5T8-S0T6-S15T9-S12T3-SEED620466,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-467,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-467-S14T11-S5T7-S2T13-S9T5-SEED620467,705,705,705,32,8,85,0,672,704,85,85,0,0,True
train,P2TR-K4-468,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-468-S10T6-S11T15-S1T4-S12T0-SEED620468,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-469,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-469-S8T4-S0T8-S3T7-S5T10-SEED620469,691,691,691,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-470,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-470-S11T7-S3T6-S15T10-S8T3-SEED620470,702,701,701,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-471,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-471-S2T3-S15T6-S11T12-S14T9-SEED620471,699,699,699,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-472,k4_distinct_victims,V5-P2-FINAL640-P2TR-K4-472-S11T8-S3T5-S0T2-S14T10-SEED620472,693,693,693,32,8,83,0,656,688,83,83,0,0,True
train,P2TR-K4-474,k4_opposing_pair,V5-P2-FINAL640-P2TR-K4-474-S15T10-S10T15-S13T6-S3T1-SEED620474,703,703,703,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-477,k4_opposing_pair,V5-P2-FINAL640-P2TR-K4-477-S7T1-S1T7-S11T1-S4T12-SEED620477,702,702,702,32,8,84,0,664,696,84,84,0,0,True
train,P2TR-K4-480,k4_opposing_pair,V5-P2-FINAL640-P2TR-K4-480-S13T11-S11T13-S8T15-S5T14-SEED620480,696,696,696,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-001,k1_local,V5-P2-FINAL640-P2VA-K1-001-S14T14-SEED620481,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-002,k1_local,V5-P2-FINAL640-P2VA-K1-002-S8T8-SEED620482,712,712,712,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K1-003,k1_local,V5-P2-FINAL640-P2VA-K1-003-S3T3-SEED620483,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-004,k1_local,V5-P2-FINAL640-P2VA-K1-004-S2T2-SEED620484,706,705,705,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-005,k1_one_hop,V5-P2-FINAL640-P2VA-K1-005-S11T10-SEED620485,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-006,k1_one_hop,V5-P2-FINAL640-P2VA-K1-006-S2T1-SEED620486,706,705,705,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-007,k1_one_hop,V5-P2-FINAL640-P2VA-K1-007-S11T15-SEED620487,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-008,k1_one_hop,V5-P2-FINAL640-P2VA-K1-008-S9T10-SEED620488,714,714,714,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K1-009,k1_short,V5-P2-FINAL640-P2VA-K1-009-S5T0-SEED620489,722,722,722,32,8,87,0,688,720,87,87,0,0,True
validation,P2VA-K1-010,k1_short,V5-P2-FINAL640-P2VA-K1-010-S6T3-SEED620490,716,716,716,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K1-011,k1_short,V5-P2-FINAL640-P2VA-K1-011-S13T8-SEED620491,711,711,711,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-012,k1_short,V5-P2-FINAL640-P2VA-K1-012-S5T8-SEED620492,722,722,722,32,8,87,0,688,720,87,87,0,0,True
validation,P2VA-K1-013,k1_short,V5-P2-FINAL640-P2VA-K1-013-S7T2-SEED620493,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-014,k1_short,V5-P2-FINAL640-P2VA-K1-014-S2T7-SEED620494,706,705,705,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-015,k1_medium,V5-P2-FINAL640-P2VA-K1-015-S3T0-SEED620495,700,700,700,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-016,k1_medium,V5-P2-FINAL640-P2VA-K1-016-S14T2-SEED620496,703,704,703,32,8,84,0,664,696,84,85,0,1,True
validation,P2VA-K1-017,k1_medium,V5-P2-FINAL640-P2VA-K1-017-S1T10-SEED620497,706,707,706,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-018,k1_medium,V5-P2-FINAL640-P2VA-K1-018-S1T8-SEED620498,707,707,707,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K1-019,k1_long,V5-P2-FINAL640-P2VA-K1-019-S0T10-SEED620499,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K1-020,k1_long,V5-P2-FINAL640-P2VA-K1-020-S8T15-SEED620500,711,712,711,32,8,85,0,672,704,85,86,0,1,True
validation,P2VA-K2-021,k2_local_mixed,V5-P2-FINAL640-P2VA-K2-021-S8T3-S1T1-SEED620501,717,717,717,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-022,k2_local_mixed,V5-P2-FINAL640-P2VA-K2-022-S14T14-S8T14-SEED620502,713,713,713,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-023,k2_local_mixed,V5-P2-FINAL640-P2VA-K2-023-S0T15-S3T3-SEED620503,704,705,704,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K2-024,k2_local_mixed,V5-P2-FINAL640-P2VA-K2-024-S8T3-S4T4-SEED620504,707,707,707,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K2-025,k2_converging_victim,V5-P2-FINAL640-P2VA-K2-025-S5T9-S0T9-SEED620505,713,713,713,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-026,k2_converging_victim,V5-P2-FINAL640-P2VA-K2-026-S13T8-S5T8-SEED620506,716,716,716,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-027,k2_converging_victim,V5-P2-FINAL640-P2VA-K2-027-S2T8-S9T8-SEED620507,709,708,708,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K2-028,k2_converging_victim,V5-P2-FINAL640-P2VA-K2-028-S13T7-S5T7-SEED620508,716,716,716,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-029,k2_shared_transit,V5-P2-FINAL640-P2VA-K2-029-S10T5-S6T13-SEED620509,723,723,723,32,8,87,0,688,720,87,87,0,0,True
validation,P2VA-K2-030,k2_shared_transit,V5-P2-FINAL640-P2VA-K2-030-S7T14-S8T15-SEED620510,704,704,704,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K2-031,k2_shared_transit,V5-P2-FINAL640-P2VA-K2-031-S15T1-S12T14-SEED620511,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K2-032,k2_shared_transit,V5-P2-FINAL640-P2VA-K2-032-S5T14-S11T8-SEED620512,715,716,715,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-034,k2_distinct_victims,V5-P2-FINAL640-P2VA-K2-034-S0T7-S5T14-SEED620514,713,713,713,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K2-035,k2_distinct_victims,V5-P2-FINAL640-P2VA-K2-035-S5T3-S14T10-SEED620515,711,711,711,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K2-036,k2_distinct_victims,V5-P2-FINAL640-P2VA-K2-036-S11T0-S15T14-SEED620516,696,696,696,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K2-037,k2_distinct_victims,V5-P2-FINAL640-P2VA-K2-037-S12T14-S10T12-SEED620517,695,695,695,32,8,83,0,656,688,83,83,0,0,True
validation,P2VA-K2-039,k2_opposing_pair,V5-P2-FINAL640-P2VA-K2-039-S13T6-S6T13-SEED620519,723,723,723,32,8,87,0,688,720,87,87,0,0,True
validation,P2VA-K2-040,k2_opposing_pair,V5-P2-FINAL640-P2VA-K2-040-S7T0-S0T7-SEED620520,709,708,708,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K3-041,k3_local_mixed,V5-P2-FINAL640-P2VA-K3-041-S11T11-S12T9-S13T11-SEED620521,690,690,690,32,8,83,0,656,688,83,83,0,0,True
validation,P2VA-K3-042,k3_local_mixed,V5-P2-FINAL640-P2VA-K3-042-S0T12-S8T8-S4T9-SEED620522,705,705,705,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K3-043,k3_local_mixed,V5-P2-FINAL640-P2VA-K3-043-S13T7-S14T10-S1T1-SEED620523,711,711,711,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K3-044,k3_local_mixed,V5-P2-FINAL640-P2VA-K3-044-S5T15-S14T14-S2T15-SEED620524,702,703,702,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-045,k3_converging_victim,V5-P2-FINAL640-P2VA-K3-045-S6T0-S3T0-S5T0-SEED620525,698,698,698,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-046,k3_converging_victim,V5-P2-FINAL640-P2VA-K3-046-S1T9-S6T9-S2T9-SEED620526,704,704,704,32,8,85,0,672,704,85,85,0,0,True
validation,P2VA-K3-047,k3_converging_victim,V5-P2-FINAL640-P2VA-K3-047-S8T3-S14T3-S2T3-SEED620527,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-048,k3_converging_victim,V5-P2-FINAL640-P2VA-K3-048-S2T13-S3T13-S7T13-SEED620528,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-049,k3_shared_transit,V5-P2-FINAL640-P2VA-K3-049-S5T8-S2T8-S1T13-SEED620529,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-050,k3_shared_transit,V5-P2-FINAL640-P2VA-K3-050-S10T12-S1T11-S8T14-SEED620530,715,715,715,32,8,86,0,680,712,86,86,0,0,True
validation,P2VA-K3-051,k3_shared_transit,V5-P2-FINAL640-P2VA-K3-051-S5T7-S7T13-S4T9-SEED620531,701,701,701,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-052,k3_shared_transit,V5-P2-FINAL640-P2VA-K3-052-S15T2-S12T15-S1T15-SEED620532,694,694,694,32,8,83,0,656,688,83,83,0,0,True
validation,P2VA-K3-053,k3_shared_transit,V5-P2-FINAL640-P2VA-K3-053-S7T0-S10T7-S11T2-SEED620533,702,702,702,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-055,k3_distinct_victims,V5-P2-FINAL640-P2VA-K3-055-S0T3-S1T6-S7T5-SEED620535,699,699,699,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-057,k3_distinct_victims,V5-P2-FINAL640-P2VA-K3-057-S6T14-S4T11-S15T2-SEED620537,692,692,692,32,8,83,0,656,688,83,83,0,0,True
validation,P2VA-K3-058,k3_distinct_victims,V5-P2-FINAL640-P2VA-K3-058-S13T7-S2T3-S0T4-SEED620538,703,703,703,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-059,k3_opposing_pair,V5-P2-FINAL640-P2VA-K3-059-S6T3-S3T6-S8T11-SEED620539,702,702,702,32,8,84,0,664,696,84,84,0,0,True
validation,P2VA-K3-060,k3_opposing_pair,V5-P2-FINAL640-P2VA-K3-060-S1T14-S14T1-S5T12-SEED620540,714,714,714,32,8,86,0,680,712,86,86,0,0,True
